genre,season,capacity,ticket_price,marketing_spend,run_length_weeks,cast_popularity,is_musical,has_celebrity,prior_show_avg_rating,tickets_sold,total_revenue,sold_out
Experimental,Winter,1271,153.86,142394.77,26,2.78,0,0,1.3,101576,15628483.36,0
Tragedy,Fall,1478,62.18,409342.6,14,3.0,0,0,6.07,137661,8559760.98,0
Musical,Winter,1940,63.85,281210.27,3,9.0,1,1,2.02,46094,2943101.9,1
Experimental,Fall,884,163.22,247792.79,20,9.32,0,1,1.26,77701,12682357.22,0
Family,Fall,414,118.64,153209.65,23,3.07,0,0,7.01,56068,6651907.52,0
Family,Winter,1791,177.07,155514.06,27,7.83,0,1,7.64,382987,67815508.09,1
Experimental,Fall,1337,108.8,197297.54,7,8.52,0,0,3.64,47397,5156793.6,0
Drama,Summer,971,140.39,382937.69,20,4.4,0,1,5.8,126304,17731818.56,0
Experimental,Fall,1490,67.29,240982.78,19,8.84,0,1,6.27,197778,13308481.62,0
Drama,Spring,258,59.92,81147.67,15,9.9,0,1,2.45,28446,1704484.32,1
Experimental,Summer,1058,42.02,381132.27,28,9.71,0,1,4.96,200767,8436229.34,0
Drama,Fall,677,209.42,333373.09,14,7.68,0,1,6.73,70743,14814999.06,1
Tragedy,Spring,718,149.96,474873.19,13,4.34,0,1,8.97,72121,10815265.16,1
Family,Fall,1944,238.11,267059.98,17,3.04,0,1,4.77,225674,53735236.14,0
Musical,Fall,1190,193.63,328938.96,29,9.94,1,1,7.29,273319,52922757.97,1
Musical,Summer,452,197.97,242268.49,28,3.49,1,1,5.52,85568,16939896.96,0
Family,Spring,856,139.54,341986.2,23,4.95,0,1,7.36,155928,21758193.12,1
Musical,Fall,636,208.48,220877.95,4,3.38,1,0,8.1,17818,3714696.64,0
Thriller,Winter,1836,236.96,73238.96,11,5.47,0,0,5.77,101395,24026559.2,0
Experimental,Fall,724,187.39,493408.2,2,1.99,0,1,1.55,6842,1282122.38,0
Thriller,Summer,842,48.76,361580.03,4,8.28,0,1,8.88,26674,1300624.24,1
Tragedy,Fall,801,171.48,306269.78,26,5.55,0,1,6.41,136022,23325052.56,0
Comedy,Summer,516,52.1,243303.27,26,4.78,0,1,6.41,101790,5303259.0,1
Thriller,Summer,1604,42.38,357157.36,5,4.27,0,0,5.59,57454,2434900.52,1
Thriller,Summer,1237,180.9,67753.59,15,6.22,0,1,2.57,75985,13745686.5,0
Tragedy,Spring,986,212.83,166426.13,10,8.02,0,1,5.38,51708,11005013.64,0
Drama,Winter,912,60.74,66726.18,4,9.12,0,1,5.83,28892,1754900.08,1
Thriller,Fall,1400,41.68,67382.42,13,8.57,0,1,4.45,144144,6007921.92,1
Family,Spring,372,224.47,15567.03,5,5.01,0,1,2.34,5797,1301252.59,0
Thriller,Winter,1877,54.75,379167.24,24,8.51,0,1,7.86,356780,19533705.0,1
Musical,Spring,1216,32.89,117517.77,31,5.76,1,0,5.11,298552,9819375.28,1
Thriller,Fall,609,187.24,416843.82,14,6.74,0,0,7.31,66629,12475613.96,1
Family,Spring,1168,215.74,452695.08,9,7.07,0,0,1.42,82079,17707723.46,1
Drama,Summer,1733,140.76,88440.2,16,4.6,0,0,5.54,102971,14494197.96,0
Family,Fall,511,146.48,355887.7,30,5.37,0,0,1.66,116648,17086599.04,1
Tragedy,Winter,1142,100.79,232851.34,6,7.23,0,1,7.6,53202,5362229.58,1
Tragedy,Winter,1275,78.65,459885.77,22,3.77,0,0,6.23,210679,16569903.35,1
Family,Winter,1658,194.93,244786.51,4,7.72,0,1,5.06,52525,10238698.25,1
Tragedy,Spring,1221,216.09,192542.57,11,4.19,0,0,9.76,64054,13841428.86,0
Tragedy,Spring,1525,97.28,150809.73,15,6.27,0,1,3.93,145094,14114744.32,0
Comedy,Winter,1592,86.61,452292.61,13,8.54,0,1,4.81,163912,14196418.32,1
Experimental,Winter,1804,85.25,116958.76,7,1.21,0,1,7.64,54502,4646295.5,0
Experimental,Summer,850,36.38,414718.82,25,3.16,0,0,5.73,82283,2993455.54,0
Musical,Spring,1466,88.24,101122.79,22,6.05,1,0,6.93,249570,22022056.8,1
Family,Fall,647,30.77,323481.44,15,1.95,0,0,9.79,76863,2365074.51,1
Musical,Spring,1719,202.39,228277.49,14,2.85,1,1,7.26,172841,34981289.99,1
Comedy,Spring,1912,82.58,56781.29,4,7.74,0,1,2.36,58107,4798476.06,1
Experimental,Winter,729,180.28,67336.84,21,1.23,0,0,2.88,35684,6433111.52,0
Drama,Summer,1210,147.22,144347.03,8,6.49,0,0,8.83,56264,8283186.08,0
Comedy,Spring,1680,213.43,384492.58,11,1.31,0,0,1.43,89320,19063567.6,0
Drama,Fall,248,241.09,365825.3,27,2.04,0,0,5.58,28140,6784272.6,0
Family,Summer,1469,107.64,106534.52,21,4.51,0,0,9.15,216626,23317622.64,0
Tragedy,Fall,1677,44.88,240720.09,22,9.68,0,1,7.99,259731,11656727.28,0
Thriller,Winter,1768,193.67,53008.55,9,5.91,0,1,2.04,92438,17902467.46,0
Experimental,Spring,554,29.79,359393.41,17,3.81,0,1,7.66,62615,1865300.85,0
Tragedy,Fall,1562,75.17,397684.51,2,4.7,0,0,4.44,21289,1600294.13,0
Family,Winter,1614,36.98,447288.44,9,6.12,0,1,9.11,115045,4254364.1,1
Musical,Summer,205,227.08,443444.25,26,6.57,1,1,6.16,42213,9585728.04,1
Drama,Winter,1469,26.19,172256.69,16,3.41,0,0,5.94,172295,4512406.05,1
Experimental,Summer,1327,135.87,130994.25,21,2.78,0,0,1.08,63988,8694049.56,0
Experimental,Summer,1943,120.4,448811.74,25,5.46,0,1,3.25,243395,29304758.0,0
Thriller,Winter,277,171.87,77273.45,30,6.8,0,0,4.71,41708,7168353.96,0
Comedy,Fall,1938,90.19,34375.32,4,8.35,0,0,7.52,61395,5537215.05,1
Drama,Winter,1228,221.58,160550.27,19,6.34,0,0,5.68,127098,28162374.84,0
Family,Winter,693,190.23,381348.52,31,7.23,0,0,8.67,170145,32366683.35,1
Family,Fall,897,122.27,348628.9,7,5.36,0,1,1.31,49729,6080364.83,1
Drama,Spring,1579,105.56,493592.36,27,6.1,0,0,3.91,310176,32742178.56,1
Thriller,Summer,1992,208.57,182969.12,19,6.72,0,0,6.38,186781,38956913.17,0
Thriller,Winter,770,195.34,141544.42,11,3.13,0,0,6.93,45297,8848315.98,0
Tragedy,Fall,1970,114.78,192212.77,25,9.41,0,0,5.52,338181,38816415.18,0
Experimental,Summer,1332,101.81,392216.85,28,4.11,0,0,4.59,170866,17395867.46,0
Musical,Summer,545,33.75,111078.48,6,6.44,1,0,1.64,24785,836493.75,1
Drama,Winter,1275,43.38,474135.25,22,6.05,0,1,7.27,222156,9637127.28,1
Musical,Spring,1643,37.13,258711.92,30,8.68,1,1,9.13,390376,14494660.88,1
Thriller,Spring,298,30.49,392656.77,21,2.02,0,0,8.28,49563,1511175.87,1
Thriller,Winter,342,59.4,414494.6,18,8.96,0,0,7.31,48755,2896047.0,1
Experimental,Summer,209,217.86,242013.48,6,2.23,0,1,6.71,3111,677762.46,0
Tragedy,Winter,1226,204.59,371978.83,15,2.3,0,0,7.95,81697,16714389.23,0
Drama,Fall,303,215.25,185523.69,29,8.76,0,1,7.99,59169,12736127.25,0
Tragedy,Winter,1877,165.36,406409.37,25,3.31,0,0,1.06,183749,30384734.64,0
Musical,Fall,430,165.41,412831.99,15,6.51,1,0,4.22,51084,8449804.44,1
Thriller,Winter,328,52.88,285271.88,11,5.17,0,0,8.81,28575,1511046.0,1
Thriller,Winter,663,182.27,112983.17,26,9.41,0,1,8.66,136524,24884229.48,1
Experimental,Spring,1573,88.01,485260.47,31,8.04,0,1,7.39,329235,28975972.35,0
Comedy,Winter,1832,141.83,473755.04,10,4.01,0,0,3.78,141224,20029799.92,1
Comedy,Fall,651,239.81,311811.17,26,8.32,0,1,8.18,134053,32147249.93,1
Musical,Spring,1133,220.89,492021.1,11,3.03,1,1,3.08,98706,21803168.34,1
Comedy,Spring,1592,77.47,253884.17,26,6.54,0,1,3.02,327824,25396525.28,1
Tragedy,Summer,1634,190.75,190864.77,30,7.76,0,0,5.82,205202,39142281.5,0
Family,Spring,475,48.42,232948.99,21,7.33,0,1,6.14,79002,3825276.84,1
Family,Summer,1708,31.02,27723.97,16,6.91,0,1,4.16,188956,5861415.12,0
Musical,Winter,1761,31.34,276815.31,11,8.47,1,1,6.43,153418,4808120.12,1
Drama,Summer,1522,63.31,334785.06,3,6.01,0,0,7.38,34328,2173305.68,1
Tragedy,Spring,1149,181.36,59212.39,3,9.36,0,1,2.62,15841,2872923.76,0
Comedy,Summer,904,106.74,131520.8,27,2.3,0,0,3.6,128292,13693888.08,0
Musical,Spring,1800,28.59,361986.13,21,4.2,1,1,7.3,299376,8559159.84,1
Family,Winter,1754,247.31,397827.14,8,8.05,0,0,9.35,111133,27484302.23,1
Family,Spring,1132,145.01,493004.19,18,3.77,0,0,8.96,161377,23401278.77,1
Tragedy,Winter,1535,113.62,130345.72,28,4.99,0,0,2.17,155364,17652457.68,0
Comedy,Summer,919,141.74,421512.54,21,7.96,0,0,6.13,152848,21664675.52,1
Family,Spring,1537,141.99,90190.97,29,5.85,0,0,8.2,298173,42337584.27,0
Musical,Fall,360,130.8,69784.81,5,2.69,1,0,3.14,9960,1302768.0,0
Tragedy,Summer,1822,162.91,365955.77,4,2.57,0,1,6.79,34668,5647763.88,0
Family,Winter,1127,224.27,225706.82,21,3.71,0,0,4.85,133795,30006204.65,0
Experimental,Fall,1277,92.89,397992.13,19,3.73,0,0,6.96,122773,11404383.97,0
Drama,Winter,540,134.57,144869.57,22,2.23,0,0,1.29,48869,6576301.33,0
Thriller,Summer,1151,25.82,110530.97,31,8.51,0,0,3.82,239240,6177176.8,0
Drama,Spring,205,218.46,276655.38,5,3.54,0,0,3.77,4562,996614.52,0
Musical,Spring,1802,93.83,62078.68,29,8.22,1,1,4.77,413883,38834641.89,1
Comedy,Summer,1547,86.04,142980.86,3,9.76,0,1,2.03,35793,3079629.72,1
Experimental,Summer,1018,249.45,87287.32,17,3.99,0,1,4.93,45322,11305572.9,0
Thriller,Winter,1704,156.49,163423.41,26,9.73,0,1,5.87,350887,54910306.63,1
Tragedy,Summer,1660,52.68,383921.86,22,2.72,0,0,1.24,180119,9488668.92,0
Drama,Winter,414,84.74,64767.46,8,6.83,0,0,3.71,16484,1396854.16,0
Musical,Spring,296,104.48,307875.11,20,9.92,1,1,2.6,46886,4898649.28,1
Drama,Summer,656,246.86,294459.2,29,8.28,0,1,9.75,119868,29590614.48,0
Drama,Winter,202,121.89,271374.66,8,3.07,0,0,2.17,9525,1161002.25,0
Drama,Spring,1231,76.78,244702.56,30,3.32,0,1,6.65,261252,20058928.56,1
Thriller,Summer,1150,153.19,333611.0,21,3.36,0,0,4.62,140715,21556130.85,0
Musical,Winter,1168,116.07,426646.27,4,9.49,1,1,3.59,37002,4294822.14,1
Musical,Fall,332,37.37,85208.14,11,3.21,1,0,8.69,28923,1080852.51,1
Tragedy,Winter,1852,218.71,407995.0,27,5.59,0,0,6.98,268348,58690391.08,0
Comedy,Fall,1957,28.53,35430.44,12,4.15,0,0,6.58,171308,4887417.24,1
Tragedy,Winter,1262,227.16,243651.6,30,4.25,0,1,1.84,187198,42523897.68,0
Musical,Winter,209,203.17,258175.43,14,4.67,1,0,3.33,17629,3581683.93,0
Drama,Winter,912,42.06,102804.99,12,4.11,0,0,3.49,63692,2678885.52,0
Tragedy,Spring,1492,187.81,49388.19,27,6.4,0,1,4.91,182555,34285654.55,0
Thriller,Fall,1547,198.46,42080.93,25,4.83,0,1,9.29,231183,45880578.18,0
Comedy,Spring,638,160.52,23430.82,9,4.97,0,1,4.63,36059,5788190.68,0
Tragedy,Spring,1680,154.98,288928.55,25,5.55,0,1,3.95,249488,38665650.24,0
Tragedy,Summer,1941,36.18,81959.93,9,4.21,0,0,1.64,70658,2556406.44,0
Drama,Fall,1115,38.39,405308.85,28,7.79,0,0,4.46,247262,9492388.18,1
Drama,Summer,886,188.64,449981.6,2,5.53,0,1,1.47,11492,2167850.88,0
Comedy,Winter,1147,48.75,149742.04,21,5.58,0,0,4.29,190769,9299988.75,1
Musical,Summer,249,79.41,86410.88,6,2.89,1,0,9.71,9976,792194.16,0
Thriller,Fall,1142,137.24,207757.88,22,1.28,0,0,6.0,138859,19057009.16,0
Thriller,Winter,248,61.94,441377.25,31,8.28,0,1,2.88,60888,3771402.72,1
Comedy,Winter,262,202.71,202910.5,22,8.7,0,1,3.69,45650,9253711.5,1
Comedy,Spring,1196,206.66,58626.47,15,3.17,0,0,6.14,61270,12662058.2,0
Comedy,Fall,1119,214.48,492410.71,26,4.24,0,0,1.17,202728,43481101.44,0
Thriller,Spring,1976,36.15,252339.36,7,4.22,0,0,9.1,109549,3960196.35,1
Family,Fall,1113,121.27,174473.88,18,7.16,0,0,6.2,155545,18862942.15,1
Musical,Summer,1963,215.56,447342.29,30,2.69,1,0,5.43,381887,82319561.72,0
Comedy,Winter,1652,106.72,464064.73,12,9.81,0,1,7.45,157006,16755680.32,1
Musical,Winter,807,181.56,250918.21,2,1.56,1,0,2.8,9617,1746062.52,0
Tragedy,Winter,1867,157.58,156824.61,15,9.76,0,1,1.19,188421,29691381.18,0
Drama,Winter,1068,103.12,243903.74,16,1.62,0,0,6.54,97813,10086476.56,0
Comedy,Summer,1270,87.19,113544.57,26,3.86,0,0,2.44,113308,9879324.52,0
Tragedy,Fall,380,171.87,241727.86,26,3.26,0,0,1.11,40677,6991155.99,0
Comedy,Spring,582,55.07,118568.4,12,3.34,0,1,9.36,55313,3046086.91,1
Comedy,Fall,1139,218.53,312990.37,25,9.95,0,1,8.1,225521,49283104.13,1
Family,Spring,688,154.7,381145.14,6,5.13,0,1,2.03,32693,5057607.1,1
Family,Fall,1279,50.09,484866.76,7,2.08,0,0,9.07,70907,3551731.63,1
Musical,Winter,343,183.29,422072.38,20,9.84,1,0,1.61,54331,9958328.99,1
Comedy,Fall,651,122.0,47636.75,23,3.18,0,0,8.23,84487,10307414.0,0
Family,Winter,1397,70.92,109703.83,26,1.65,0,0,4.73,230695,16360889.4,0
Tragedy,Spring,1301,241.24,268187.47,20,1.22,0,0,5.66,90622,21861651.28,0
Drama,Winter,1970,186.92,132507.54,5,5.17,0,1,7.01,69720,13032062.4,1
Thriller,Fall,1819,158.42,12110.78,22,9.26,0,1,1.89,255037,40402961.54,0
Drama,Fall,1659,216.0,378621.52,14,1.15,0,0,9.17,127830,27611280.0,0
Musical,Winter,201,147.37,182097.14,9,7.53,1,1,2.29,14327,2111369.99,1
Thriller,Fall,1284,124.33,37719.52,12,3.34,0,1,9.47,91327,11354685.91,0
Tragedy,Summer,612,67.63,256874.03,26,2.97,0,1,1.82,86384,5842149.92,0
Family,Fall,680,59.51,488718.31,7,7.33,0,1,2.55,37699,2243467.49,1
Comedy,Fall,577,122.19,340876.62,18,7.73,0,1,1.52,82257,10050982.83,1
Family,Winter,1020,127.59,83589.23,4,6.03,0,1,4.58,30206,3853983.54,1
Comedy,Summer,422,190.0,259576.32,23,2.82,0,0,6.32,52089,9896910.0,0
Family,Fall,1157,124.47,451352.62,6,1.06,0,0,6.63,54918,6835643.46,1
Musical,Fall,498,158.46,31850.62,30,7.64,1,1,8.46,118324,18749621.04,1
Musical,Spring,1100,212.32,320757.13,28,6.4,1,0,5.76,218045,46295314.4,1
Family,Spring,1326,248.5,362030.13,27,4.8,0,0,5.59,221178,54962733.0,0
Family,Spring,523,97.57,353485.79,12,2.92,0,0,3.94,44619,4353475.83,1
Experimental,Fall,384,227.94,79334.36,25,7.86,0,1,6.86,41463,9451076.22,0
Comedy,Summer,1651,206.36,454102.87,6,1.64,0,0,9.18,61777,12748301.72,0
Musical,Winter,1529,40.3,164524.31,10,6.78,1,0,4.2,121096,4880168.8,1
Experimental,Fall,670,100.19,30612.3,5,7.2,0,1,4.21,14278,1430512.82,0
Thriller,Spring,1796,74.28,46194.36,3,3.01,0,0,4.09,21614,1605487.92,0
Drama,Spring,598,174.49,231500.8,13,5.35,0,1,3.05,41160,7182008.4,0
Family,Summer,1867,149.94,24791.09,19,5.68,0,0,6.1,199121,29856202.74,0
Experimental,Winter,403,136.34,390878.5,27,6.32,0,0,1.95,44680,6091671.2,0
Drama,Spring,1388,196.8,433582.64,3,9.11,0,1,8.51,32978,6490070.4,1
Family,Spring,234,99.99,11619.72,14,5.92,0,1,2.24,20234,2023197.66,0
Family,Spring,555,111.12,405956.68,23,1.61,0,0,2.57,81933,9104394.96,0
Tragedy,Summer,928,219.77,490697.2,8,4.1,0,1,1.62,31713,6969566.01,0
Thriller,Winter,353,243.75,20032.24,24,6.65,0,0,4.43,35566,8669212.5,0
Drama,Fall,1022,199.68,363858.79,19,4.0,0,0,7.82,127328,25424855.04,0
Experimental,Summer,617,73.84,499551.57,18,7.91,0,1,9.19,64733,4779884.72,0
Experimental,Spring,378,50.35,399573.7,5,2.71,0,0,4.91,10205,513821.75,0
Experimental,Summer,1931,72.07,255151.72,7,2.29,0,0,3.12,37583,2708606.81,0
Family,Fall,1967,120.12,442987.37,28,3.08,0,0,7.53,436201,52396464.12,1
Musical,Summer,1932,78.26,355426.55,28,8.88,1,1,7.19,428440,33529714.4,1
Comedy,Fall,477,227.73,149763.57,15,7.13,0,1,7.13,50657,11536118.61,1
Tragedy,Winter,887,175.91,116038.29,19,5.68,0,1,4.99,75665,13310230.15,0
Experimental,Spring,789,118.76,258709.47,18,3.7,0,0,6.09,53899,6401045.24,0
Tragedy,Summer,786,86.61,189630.31,17,9.27,0,1,1.56,75409,6531173.49,0
Tragedy,Spring,949,110.65,168086.66,23,9.0,0,1,3.25,123231,13635510.15,0
Drama,Fall,1118,132.11,93072.78,19,4.59,0,0,9.34,128560,16984061.6,0
Family,Summer,1073,185.61,423416.57,5,7.77,0,0,1.38,39508,7333079.88,1
Comedy,Summer,725,45.1,353982.18,4,9.22,0,1,3.71,22968,1035856.8,1
Musical,Spring,1963,215.99,169004.13,27,3.82,1,0,3.04,275457,59495957.43,0
Experimental,Spring,1963,53.7,122645.21,24,3.96,0,1,2.17,217653,11687966.1,0
Drama,Summer,796,84.05,68428.27,7,5.91,0,0,9.32,27877,2343061.85,0
Musical,Fall,598,248.56,60693.91,3,4.68,1,0,2.13,4799,1192839.44,0
Musical,Spring,1158,67.8,314611.7,8,7.85,1,0,5.4,73370,4974486.0,1
Tragedy,Spring,864,47.76,58864.5,19,5.83,0,0,8.56,106209,5072541.84,0
Musical,Summer,1976,168.64,480305.25,19,2.91,1,1,1.03,297348,50144766.72,1
Family,Fall,972,113.45,143171.88,7,4.21,0,0,1.98,37330,4235088.5,0
Tragedy,Summer,271,45.66,17773.41,7,7.04,0,1,4.08,9175,418930.5,0
Comedy,Summer,425,25.84,428388.21,8,1.48,0,0,2.33,24590,635405.6,1
Musical,Spring,334,42.81,186955.76,15,4.08,1,0,2.64,37772,1617019.32,1
Tragedy,Fall,889,142.62,174768.11,8,1.14,0,0,6.32,26549,3786418.38,0
Drama,Winter,769,76.95,63717.2,15,8.39,0,0,2.54,78839,6066661.05,0
Experimental,Winter,1742,199.95,331908.92,2,2.05,0,1,6.75,19726,3944213.7,0
Comedy,Fall,1803,217.94,182602.72,30,1.69,0,0,9.24,311516,67891797.04,0
Tragedy,Fall,452,57.59,412382.29,28,8.08,0,0,3.06,100235,5772533.65,1
Musical,Summer,1900,100.83,317156.06,12,1.81,1,0,2.91,122801,12382024.83,0
Musical,Spring,1251,57.98,440556.61,26,7.16,1,1,1.1,257605,14935937.9,1
Drama,Summer,752,89.51,313167.77,18,4.42,0,0,1.13,65544,5866843.44,0
Musical,Fall,931,78.82,390742.72,2,8.4,1,0,4.57,14747,1162358.54,1
Family,Fall,994,202.04,349786.95,10,2.65,0,1,5.4,78724,15905396.96,1
Experimental,Winter,506,102.73,233983.25,3,1.76,0,0,2.65,5725,588129.25,0
Experimental,Winter,1761,136.5,345893.63,23,3.06,0,0,3.91,156220,21324030.0,0
Drama,Spring,222,176.63,333490.42,25,9.39,0,1,2.26,40628,7176123.64,1
Family,Spring,325,210.01,8318.29,20,8.46,0,1,7.13,44001,9240650.01,0
Tragedy,Summer,692,92.77,350825.78,2,3.57,0,0,4.54,7324,679447.48,0
Musical,Winter,458,72.07,134768.95,9,2.86,1,0,7.61,32646,2352797.22,1
Musical,Winter,311,245.15,273202.3,16,2.41,1,0,5.95,32489,7964678.35,0
Tragedy,Spring,890,97.03,60109.53,6,2.99,0,0,4.4,23673,2296991.19,0
Comedy,Spring,878,175.99,16396.14,5,2.85,0,1,6.64,20189,3553062.11,0
Musical,Fall,426,177.51,12484.26,11,8.99,1,1,1.06,34178,6066936.78,1
Experimental,Fall,1658,140.66,83306.28,19,1.18,0,0,7.21,96305,13546261.3,0
Family,Winter,1788,76.4,14846.79,4,8.92,0,1,4.34,56643,4327525.2,1
Tragedy,Winter,1495,56.83,70536.72,31,1.37,0,0,5.62,218441,12414002.03,0
Experimental,Spring,1139,134.58,281790.93,15,8.44,0,1,5.71,98841,13302021.78,0
Experimental,Spring,1905,139.96,203135.05,7,4.83,0,1,6.03,55226,7729430.96,0
Experimental,Fall,830,199.01,490470.32,2,1.69,0,0,7.32,7074,1407796.74,0
Drama,Fall,968,184.71,405303.71,30,8.19,0,0,2.0,198401,36646648.71,0
Experimental,Winter,227,230.21,77654.0,19,3.31,0,0,5.4,8725,2008582.25,0
Tragedy,Fall,1474,243.44,211310.75,27,8.9,0,1,1.75,199016,48448455.04,0
Family,Fall,366,188.77,218330.54,25,7.77,0,0,3.11,58433,11030397.41,0
Experimental,Summer,1397,42.22,184247.81,31,9.84,0,0,2.7,214731,9065942.82,0
Drama,Spring,1608,116.15,250316.94,28,8.49,0,1,6.39,356590,41417928.5,1
Tragedy,Winter,590,161.98,336587.9,24,3.17,0,0,6.45,76093,12325544.14,0
Musical,Winter,1301,157.79,322240.41,27,4.68,1,0,8.48,278205,43897966.95,1
Drama,Spring,746,65.82,181764.09,27,7.27,0,0,5.7,144953,9540806.46,1
Comedy,Fall,916,156.16,353997.58,9,3.84,0,0,7.7,60400,9432064.0,1
Family,Summer,1153,103.68,148295.27,19,5.92,0,1,9.0,173503,17988791.04,1
Experimental,Summer,649,101.26,418556.58,31,3.14,0,0,2.2,53736,5441307.36,0
Comedy,Winter,1633,212.65,482364.16,28,6.97,0,1,7.49,362134,77007795.1,1
Comedy,Winter,910,119.93,150894.64,5,4.08,0,0,3.95,26652,3196374.36,0
Tragedy,Spring,1031,143.66,393420.83,5,1.5,0,0,3.5,26751,3843048.66,0
Experimental,Summer,1666,151.65,407645.77,8,9.71,0,1,9.67,83108,12603328.2,0
Experimental,Winter,609,151.67,247927.87,24,8.6,0,1,2.86,96490,14634638.3,0
Drama,Winter,1014,72.95,48434.92,13,3.73,0,0,9.23,83383,6082789.85,0
Drama,Spring,1988,159.88,394160.04,20,2.17,0,0,8.41,234566,37502412.08,0
Thriller,Winter,919,100.29,206701.73,6,7.62,0,1,8.91,43670,4379664.3,1
Comedy,Summer,408,172.38,107995.28,3,2.99,0,0,6.27,5937,1023420.06,0
Drama,Fall,711,57.78,315191.87,25,6.45,0,0,6.26,140360,8110000.8,1
Musical,Spring,1920,248.68,221284.36,10,8.01,1,0,4.62,127656,31745494.08,0
Comedy,Fall,1566,198.71,48348.36,3,3.45,0,0,4.61,21249,4222388.79,0
Comedy,Fall,1656,118.88,491918.94,8,3.56,0,0,8.66,104924,12473365.12,1
Tragedy,Fall,656,92.8,126107.63,11,1.55,0,0,4.49,25749,2389507.2,0
Drama,Winter,1710,112.26,257927.7,14,3.88,0,0,5.38,149649,16799596.74,0
Family,Winter,908,187.27,335307.69,28,6.38,0,1,9.97,201358,37708312.66,1
Thriller,Winter,1630,172.47,61969.24,7,2.4,0,1,4.19,41660,7185100.2,0
Tragedy,Fall,1785,182.97,371008.0,20,9.58,0,1,8.4,282744,51733669.68,1
Drama,Winter,574,225.02,325902.97,10,7.5,0,0,3.49,38676,8702873.52,0
Tragedy,Fall,1889,127.67,249407.68,16,2.84,0,0,1.23,125373,16006370.91,0
Thriller,Fall,1338,175.64,266523.35,10,5.78,0,0,6.34,89741,15762109.24,0
Comedy,Fall,1515,124.34,477623.54,12,4.52,0,0,5.31,143985,17903094.9,1
Drama,Winter,1562,168.57,455894.43,19,4.44,0,1,8.08,235049,39622209.93,1
Tragedy,Spring,503,131.84,60431.75,19,6.04,0,1,1.04,32320,4261068.8,0
Comedy,Fall,1542,199.75,187532.27,6,1.97,0,1,1.64,41149,8219512.75,0
Comedy,Summer,583,26.18,260801.86,6,2.94,0,0,8.74,27114,709844.52,1
Comedy,Winter,688,73.53,460388.04,9,2.35,0,0,5.33,49040,3605911.2,1
Comedy,Spring,409,91.7,409198.85,28,2.57,0,1,5.56,90699,8317098.3,1
Family,Fall,526,237.71,196308.94,11,6.9,0,1,3.03,37480,8909370.8,0
Tragedy,Spring,1962,139.09,443674.15,19,9.97,0,1,9.33,295241,41065070.69,1
Tragedy,Winter,790,106.98,192188.11,15,6.86,0,1,9.23,81256,8692766.88,0
Thriller,Winter,896,115.97,139240.5,12,9.86,0,1,5.65,85155,9875425.35,1
Comedy,Spring,1063,126.66,306896.85,3,6.19,0,0,2.96,23928,3030720.48,1
Musical,Winter,1483,220.26,181171.37,15,3.55,1,1,9.85,176180,38805406.8,1
Family,Summer,1232,241.53,313091.74,31,8.85,0,1,9.03,302480,73057994.4,1
Musical,Winter,1165,214.94,207793.62,30,1.6,1,0,5.69,189535,40738652.9,0
Thriller,Fall,1706,214.37,398905.72,11,1.92,0,0,6.64,91954,19712178.98,0
Drama,Spring,1092,69.78,477383.93,17,9.53,0,1,4.96,147026,10259474.28,1
Drama,Spring,1584,85.45,138803.04,10,6.85,0,1,2.85,107275,9166648.75,0
Musical,Summer,1839,159.11,257454.99,29,9.36,1,1,7.13,422381,67205040.91,1
Experimental,Spring,1417,172.63,363594.06,18,2.2,0,0,7.02,91878,15860899.14,0
Tragedy,Spring,263,70.61,83466.95,29,7.91,0,1,5.93,50159,3541726.99,0
Comedy,Winter,674,192.91,398973.54,27,3.11,0,1,8.33,144128,27803732.48,1
Family,Winter,1311,69.99,293571.12,11,4.09,0,0,5.07,110347,7723186.53,1
Musical,Summer,1061,84.18,79121.56,15,9.09,1,1,8.75,126046,10610552.28,1
Tragedy,Spring,712,94.03,434773.65,19,4.7,0,0,2.95,87948,8269750.44,0
Tragedy,Spring,803,215.35,216217.12,9,7.03,0,0,9.66,42284,9105859.4,0
Tragedy,Winter,341,189.72,92426.58,26,8.99,0,1,2.85,43042,8165928.24,0
Musical,Summer,622,144.4,101721.2,18,8.84,1,1,2.44,83809,12102019.6,1
Experimental,Spring,1609,209.44,393825.67,8,1.08,0,0,6.43,35551,7445801.44,0
Drama,Summer,218,207.91,468179.5,16,2.42,0,0,1.84,15462,3214704.42,0
Thriller,Summer,1706,112.71,192233.71,26,9.27,0,1,2.51,306358,34529610.18,0
Family,Fall,811,200.82,44019.9,14,6.06,0,0,7.56,60525,12154630.5,0
Comedy,Summer,1654,71.4,54907.42,23,5.32,0,0,3.77,217938,15560773.2,0
Musical,Winter,661,138.23,328966.86,31,1.59,1,0,8.2,162288,22433070.24,1
Comedy,Fall,1691,51.6,188522.1,12,1.23,0,0,2.4,133676,6897681.6,0
Family,Winter,1229,121.03,215935.09,31,9.58,0,1,4.47,301744,36520076.32,1
Experimental,Summer,1732,142.08,171838.45,14,5.26,0,0,4.48,49313,7006391.04,0
Experimental,Fall,312,42.98,235441.59,18,8.08,0,1,5.32,30212,1298511.76,0
Drama,Summer,1635,129.09,323556.98,25,2.98,0,0,4.69,251877,32514801.93,0
